board,mark,label,move_num
000012211002111200212210012112021122221121,2,L,382
000012211002111200212210212112021122221121,1,W,383
000000000000000000000000000000000000000000,1,L,384
000000000000000000000000000000000000001000,2,W,385
000000000000000000000000000000000000201000,1,L,386
000000000000000000000000000000000000201100,2,W,387
000000000000000000000000000000000000201120,1,L,388
000000000000000000000000000000001000201120,2,W,389
000000000000000000000000000000021000201120,1,L,390
000000000000000000000000100000021000201120,2,W,391
000000000000000002000000100000021000201120,1,L,392
000000000000000002000000110000021000201120,2,W,393
000000000000000002200000110000021000201120,1,L,394
000000000010000002200000110000021000201120,2,W,395
000000000012000002200000110000021000201120,1,L,396
000000000012000002200000110000021100201120,2,W,397
000000000012000002200000112000021100201120,1,L,398
000000000012000002210000112000021100201120,2,W,399
000000000012200002210000112000021100201120,1,L,400
000010000012200002210000112000021100201120,2,W,401
000012000012200002210000112000021100201120,1,L,402
000112000012200002210000112000021100201120,2,W,403
000112000012200002210000112002021100201120,1,L,404
000112000012200002210010112002021100201120,2,W,405
000112000012200202210010112002021100201120,1,L,406
000112000012200202210010112002021100211120,2,W,407
000112002012200202210010112002021100211120,1,L,408
010112002012200202210010112002021100211120,2,W,409
010112002012200202210010112002021100211122,1,L,410
010112002012200202210010112002021110211122,2,W,411
010112002012200202210010112002021112211122,1,L,412
010112002012200202210010112012021112211122,2,W,413
010112002012200202210010112212021112211122,1,L,414
010112002012200202210110112212021112211122,2,W,415
010112002012200202210110112212221112211122,1,L,416
010112002012201202210110112212221112211122,2,W,417
000000000000000000000000000000000000000000,1,W,418
000000000000000000000000000000000000001000,2,L,419
000000000000000000000000000000000000201000,1,W,420
000000000000000000000000000000000000201100,2,L,421
000000000000000000000000000000000000201120,1,W,422
000000000000000000000000000000001000201120,2,L,423
000000000000000000000000000000001000201122,1,W,424
000000000000000000000000000000011000201122,2,L,425
000000000000000000000000000000011002201122,1,W,426
000000000000000000000000100000011002201122,2,L,427
000000000000000000000000120000011002201122,1,W,428
000000000000000000000000000000000000000000,1,W,429
000000000000000000000000000000000000001000,2,L,430
000000000000000000000000000000000000201000,1,W,431
000000000000000000000000000000000000211000,2,L,432
000000000000000000000000000000020000211000,1,W,433
000000000000000000000000000000120000211000,2,L,434
000000000000000000000002000000120000211000,1,W,435
000000000000000000000002000000120000211001,2,L,436
000000000000000000000002000000120000211201,1,W,437
000000000000000010000002000000120000211201,2,L,438
000000000000000010000002000000122000211201,1,W,439
000000000000000010000002010000122000211201,2,L,440
000000000000000010000002010000122020211201,1,W,441
000000000000000010100002010000122020211201,2,L,442
000000000002000010100002010000122020211201,1,W,443
000000000002000010100002010001122020211201,2,L,444
000000000002000010100002010201122020211201,1,W,445
000000000102000010100002010201122020211201,2,L,446
000000000102000010102002010201122020211201,1,W,447
000000000102010010102002010201122020211201,2,L,448
000000000102010010102002010201122022211201,1,W,449
000000000102010010102002110201122022211201,2,L,450
000000000102010012102002110201122022211201,1,W,451
000000000112010012102002110201122022211201,2,L,452
000200000112010012102002110201122022211201,1,W,453
000210000112010012102002110201122022211201,2,L,454
000210000112010012102022110201122022211201,1,W,455
000210000112010112102022110201122022211201,2,L,456
000210002112010112102022110201122022211201,1,W,457
001210002112010112102022110201122022211201,2,L,458
001210002112010112102022110201122022211221,1,W,459
001210002112010112102022110201122122211221,2,L,460
001210002112010112102022110221122122211221,1,W,461
000000000000000000000000000000000000000000,1,W,462
000000000000000000000000000000000000001000,2,L,463
000000000000000000000000000000000000201000,1,W,464
000000000000000000000000000000000000201100,2,L,465
000000000000000000000000000000000000201120,1,W,466
000000000000000000000000000000001000201120,2,L,467
000000000000000000000000000000001000221120,1,W,468
000000000000000000000000000000011000221120,2,L,469
000000000000000000000000200000011000221120,1,W,470
000000000000000000000000200000111000221120,2,L,471
000000000000000000000000200002111000221120,1,W,472
000000000000000000000001200002111000221120,2,L,473
000000000000000000000001200002111200221120,1,W,474
000000000000000000000011200002111200221120,2,L,475
000000000000000200000011200002111200221120,1,W,476
000000000000000200000011201002111200221120,2,L,477
000000000000000202000011201002111200221120,1,W,478
000000000000000212000011201002111200221120,2,L,479
000000000200000212000011201002111200221120,1,W,480
000000000200000212010011201002111200221120,2,L,481
000000000220000212010011201002111200221120,1,W,482
000100000220000212010011201002111200221120,2,L,483
002100000220000212010011201002111200221120,1,W,484
002100000220000212010011211002111200221120,2,L,485
002100000220000212210011211002111200221120,1,W,486
002100000220100212210011211002111200221120,2,L,487
002102000220100212210011211002111200221120,1,W,488
002102001220100212210011211002111200221120,2,L,489
022102001220100212210011211002111200221120,1,W,490
022102001221100212210011211002111200221120,2,L,491
022122001221100212210011211002111200221120,1,W,492
022122001221100212210011211002111201221120,2,L,493
022122001221100212210011211022111201221120,1,W,494
022122001221100212210111211022111201221120,2,L,495
022122001221102212210111211022111201221120,1,W,496
022122011221102212210111211022111201221120,2,L,497
222122011221102212210111211022111201221120,1,W,498
222122011221102212210111211022111201221121,2,L,499
222122011221102212210111211022111221221121,1,W,500
000000000000000000000000000000000000000000,1,W,501
000000000000000000000000000000000000100000,2,L,502
000000000000000000000000000000000000102000,1,W,503
000000000000000000000000000000000000102010,2,L,504
000000000000000000000000000000020000102010,1,W,505
000000000000000000000000100000020000102010,2,L,506
000000000000000000000000100000020000122010,1,W,507
000000000000000000000000100000120000122010,2,L,508
000000000000000002000000100000120000122010,1,W,509
000000000000000002000000100001120000122010,2,L,510
000000000000000002000020100001120000122010,1,W,511
000000000000000102000020100001120000122010,2,L,512
000000000000000102000020100001120200122010,1,W,513
000000000010000102000020100001120200122010,2,L,514
000000000010000102000020100001120202122010,1,W,515
000000000010000102000020100011120202122010,2,L,516
000000000010000102000220100011120202122010,1,W,517
000000001010000102000220100011120202122010,2,L,518
000000001010002102000220100011120202122010,1,W,519
000000001010002102000220101011120202122010,2,L,520
000000001010002102000222101011120202122010,1,W,521
000000001010002112000222101011120202122010,2,L,522
000200001010002112000222101011120202122010,1,W,523
000200001010002112010222101011120202122010,2,L,524
000200001010002112010222101011120202122012,1,W,525
000200011010002112010222101011120202122012,2,L,526
200200011010002112010222101011120202122012,1,W,527
200200011110002112010222101011120202122012,2,L,528
220200011110002112010222101011120202122012,1,W,529
221200011110002112010222101011120202122012,2,L,530
221200011110002112010222101011120202122212,1,W,531
000000000000000000000000000000000000000000,1,W,532
000000000000000000000000000000000001000000,2,L,533
000000000000000000000000000000000001002000,1,W,534
000000000000000000000000000000000001002100,2,L,535
000000000000000000000000000000020001002100,1,W,536
000000000000000000000000100000020001002100,2,L,537
000000000000000002000000100000020001002100,1,W,538
000000000000000002000000100000020001002101,2,L,539
000000000000000002000000100000022001002101,1,W,540
000000000000000002000000110000022001002101,2,L,541
000000000000000002000000110020022001002101,1,W,542
000000000000000002100000110020022001002101,2,L,543
000000000000000002100000110020022021002101,1,W,544
000000000001000002100000110020022021002101,2,L,545
000020000001000002100000110020022021002101,1,W,546
000020000011000002100000110020022021002101,2,L,547
000220000011000002100000110020022021002101,1,W,548
000220000011000002100000110120022021002101,2,L,549
000220000011000002102000110120022021002101,1,W,550
000220000011000002102000110120022021012101,2,L,551
000220000011000002102000110120222021012101,1,W,552
000220000011000002102001110120222021012101,2,L,553
000220000011000022102001110120222021012101,1,W,554
000220000111000022102001110120222021012101,2,L,555
000220000111000022102001110120222021212101,1,W,556
000220000111000022102001110121222021212101,2,L,557
000220000111020022102001110121222021212101,1,W,558
000000000000000000000000000000000000000000,1,W,559
000000000000000000000000000000000000001000,2,L,560
000000000000000000000000000000000000201000,1,W,561
000000000000000000000000000000000000201100,2,L,562
000000000000000000000000000000000000201120,1,W,563
000000000000000000000000000000001000201120,2,L,564
000000000000000000000000000000021000201120,1,W,565
000000000000000000000000000000021000201121,2,L,566
000000000000000000000000020000021000201121,1,W,567
000000000000000000100000020000021000201121,2,L,568
000000000000000000100000020000021000221121,1,W,569
000000000000000000100000120000021000221121,2,L,570
000000000000000002100000120000021000221121,1,W,571
000000000000000002100000120000121000221121,2,L,572
000000000000000002100002120000121000221121,1,W,573
000000000000000002100002120001121000221121,2,L,574
000000000000000022100002120001121000221121,1,W,575
000000000000000022100002120001121100221121,2,L,576
000000000200000022100002120001121100221121,1,W,577
001000000200000022100002120001121100221121,2,L,578
001000000220000022100002120001121100221121,1,W,579
001000000221000022100002120001121100221121,2,L,580
001000000221000022100002120001121120221121,1,W,581
001000000221000022100002121001121120221121,2,L,582
001000000221000022100002121201121120221121,1,W,583
000000000000000000000000000000000000000000,1,W,584
000000000000000000000000000000000000001000,2,L,585
000000000000000000000000000000000000201000,1,W,586
000000000000000000000000000000000000201100,2,L,587
000000000000000000000000000000000000201120,1,W,588
000000000000000000000000000000001000201120,2,L,589
000000000000000000000000000000021000201120,1,W,590
