board,mark,label,move_num
100120120022012011201202110210122011022112,2,D,660
100120120222012011201202110210122011022112,1,D,661
101120120222012011201202110210122011022112,2,D,662
101120120222012011201202110210122011222112,1,D,663
101120120222012011201202110211122011222112,2,D,664
101120120222012011201222110211122011222112,1,D,665
101120120222012011201222110211122111222112,2,D,666
101120120222012211201222110211122111222112,1,D,667
101120121222012211201222110211122111222112,2,D,668
101120121222012211201222112211122111222112,1,D,669
111120121222012211201222112211122111222112,2,D,670
111120121222012211221222112211122111222112,1,D,671
111120121222112211221222112211122111222112,2,D,672
000000000000000000000000000000000000000000,1,W,673
000000000000000000000000000000000000001000,2,L,674
000000000000000000000000000000000000201000,1,W,675
000000000000000000000000000000000000201100,2,L,676
000000000000000000000000000002000000201100,1,W,677
000000000000000000000000000002000000201110,2,L,678
000000000000000000000000000002000000221110,1,W,679
000000000000000000000000000000000000000000,1,W,680
000000000000000000000000000000000000001000,2,L,681
000000000000000000000000000000000000201000,1,W,682
000000000000000000000000000000000000201100,2,L,683
000000000000000000000000000000000000201120,1,W,684
000000000000000000000000000000001000201120,2,L,685
000000000000000000000000000000021000201120,1,W,686
000000000000000000000000010000021000201120,2,L,687
000000000000000000200000010000021000201120,1,W,688
000000000000000000200000110000021000201120,2,L,689
000000000000000002200000110000021000201120,1,W,690
000000000010000002200000110000021000201120,2,L,691
000000000010000002200000110000021000221120,1,W,692
000000000010000002200000110000021100221120,2,L,693
000000000010000002200000112000021100221120,1,W,694
000000000010000002210000112000021100221120,2,L,695
000000000012000002210000112000021100221120,1,W,696
000000000012000002210000112001021100221120,2,L,697
000200000012000002210000112001021100221120,1,W,698
000200000012000002210000112001021100221121,2,L,699
000200000012000002210000112001021102221121,1,W,700
000200000012000002210010112001021102221121,2,L,701
000200000012000202210010112001021102221121,1,W,702
000200001012000202210010112001021102221121,2,L,703
000200001012000202210010112001221102221121,1,W,704
000200001012000202210010112011221102221121,2,L,705
000200001012000202210012112011221102221121,1,W,706
000200001012000212210012112011221102221121,2,L,707
020200001012000212210012112011221102221121,1,W,708
000000000000000000000000000000000000000000,1,W,709
000000000000000000000000000000000000001000,2,L,710
000000000000000000000000000000000000201000,1,W,711
000000000000000000000000000000000000201100,2,L,712
000000000000000000000000000000000000201120,1,W,713
000000000000000000000000000000010000201120,2,L,714
000000000000000000000000200000010000201120,1,W,715
000000000000000000000000200000011000201120,2,L,716
000000000000000000000000220000011000201120,1,W,717
000000000000000000000000220000011100201120,2,L,718
000000000000000000000000222000011100201120,1,W,719
000000000000000000000000222001011100201120,2,L,720
000000000000000000200000222001011100201120,1,W,721
000000000000000000200000222001011101201120,2,L,722
000000000000000002200000222001011101201120,1,W,723
000000000010000002200000222001011101201120,2,L,724
000000000012000002200000222001011101201120,1,W,725
000010000012000002200000222001011101201120,2,L,726
000010000012000002220000222001011101201120,1,W,727
000010000012000002220000222011011101201120,2,L,728
000010000012000002220020222011011101201120,1,W,729
000010000012000002220120222011011101201120,2,L,730
000010000012002002220120222011011101201120,1,W,731
000010000012002102220120222011011101201120,2,L,732
000010000012002102220120222011011101221120,1,W,733
000000000000000000000000000000000000000000,1,W,734
000000000000000000000000000000000000001000,2,L,735
000000000000000000000000000000000000201000,1,W,736
000000000000000000000000000000000000201100,2,L,737
000000000000000000000000000000000000201120,1,W,738
000000000000000000000000000000001000201120,2,L,739
000000000000000000000000000000001000201122,1,W,740
000000000000000000000000000000011000201122,2,L,741
000000000000000000000000000000011020201122,1,W,742
000000000000000000000000010000011020201122,2,L,743
000000000000000000200000010000011020201122,1,W,744
000000000000000000200000010000011020211122,2,L,745
000000000000000000200000010200011020211122,1,W,746
000000000000000000201000010200011020211122,2,L,747
000000000000000000201000210200011020211122,1,W,748
000000000000000000201000210200111020211122,2,L,749
000000000000020000201000210200111020211122,1,W,750
000000000001020000201000210200111020211122,2,L,751
000000000001020000201000210202111020211122,1,W,752
000000000000000000000000000000000000000000,1,W,753
000000000000000000000000000000000000001000,2,L,754
000000000000000000000000000000000000201000,1,W,755
000000000000000000000000000000000000201100,2,L,756
000000000000000000000000000000000000201120,1,W,757
000000000000000000000000000000001000201120,2,L,758
000000000000000000000000000000021000201120,1,W,759
000000000000000000000000000000021000211120,2,L,760
000000000000000000000000000000221000211120,1,W,761
000000000000000000000000010000221000211120,2,L,762
000000000000000000000002010000221000211120,1,W,763
000000000000000000000000000000000000000000,1,D,764
000000000000000000000000000000000000001000,2,D,765
000000000000000000000000000000000000021000,1,D,766
000000000000000000000000000000010000021000,2,D,767
000000000000000000000000200000010000021000,1,D,768
000000000000000001000000200000010000021000,2,D,769
000000000000000001000000200000010000021200,1,D,770
000000000000000001000000200000110000021200,2,D,771
000000000020000001000000200000110000021200,1,D,772
000000000020000001000000200000110000021201,2,D,773
000000000020000001000000200000110020021201,1,D,774
000100000020000001000000200000110020021201,2,D,775
000100000020000001000000200000112020021201,1,D,776
000100000020000001000000210000112020021201,2,D,777
000100000020000001200000210000112020021201,1,D,778
000100000021000001200000210000112020021201,2,D,779
000100000021000001200000210200112020021201,1,D,780
000100000021000001200000210200112020021211,2,D,781
000100000021000001200000210200112220021211,1,D,782
000100000021000001200000211200112220021211,2,D,783
000100000021000001202000211200112220021211,1,D,784
000100000021010001202000211200112220021211,2,D,785
000100000021010001222000211200112220021211,1,D,786
000100000021010001222001211200112220021211,2,D,787
000100000021010001222001211200112222021211,1,D,788
000100000021010001222001211210112222021211,2,D,789
000100200021010001222001211210112222021211,1,D,790
000100200021010011222001211210112222021211,2,D,791
000100200221010011222001211210112222021211,1,D,792
001100200221010011222001211210112222021211,2,D,793
001120200221010011222001211210112222021211,1,D,794
001120200221110011222001211210112222021211,2,D,795
001122200221110011222001211210112222021211,1,D,796
001122200221110011222001211210112222121211,2,D,797
001122200221110011222001211212112222121211,1,D,798
001122200221110011222011211212112222121211,2,D,799
001122200221110211222011211212112222121211,1,D,800
001122201221110211222011211212112222121211,2,D,801
021122201221110211222011211212112222121211,1,D,802
021122201221110211222111211212112222121211,2,D,803
021122201221112211222111211212112222121211,1,D,804
021122211221112211222111211212112222121211,2,D,805
000000000000000000000000000000000000000000,1,L,806
000000000000000000000000000000000000001000,2,W,807
000000000000000000000000000000000000201000,1,L,808
000000000000000000000000000000010000201000,2,W,809
000000000000000000000000000000010000201002,1,L,810
000000000000000000000000000000010000211002,2,W,811
000000000000000000000000000002010000211002,1,L,812
000000000000000000000000000002110000211002,2,W,813
000000000000000000000000000002110002211002,1,L,814
000000000000000000000000100002110002211002,2,W,815
000000000000000002000000100002110002211002,1,L,816
000000000000000002000001100002110002211002,2,W,817
000000000000000022000001100002110002211002,1,L,818
000000000000000022000011100002110002211002,2,W,819
000000000000000022000011100002110002211022,1,L,820
000000000000000022000011100002110002211122,2,W,821
000000000000000222000011100002110002211122,1,L,822
000000000000000222000011100012110002211122,2,W,823
000000000000000222000211100012110002211122,1,L,824
000000000000000222000211100012110102211122,2,W,825
000000000000000000000000000000000000000000,1,L,826
000000000000000000000000000000000000001000,2,W,827
000000000000000000000000000000000000201000,1,L,828
000000000000000000000000000000000000201100,2,W,829
000000000000000000000000000000000002201100,1,L,830
000000000000000000000000000010000002201100,2,W,831
000000000000000000000000000010000002201120,1,L,832
000000000000000000000000000011000002201120,2,W,833
000000000000000000000000000011020002201120,1,L,834
000000000000000000000010000011020002201120,2,W,835
000000000000000000000010000011022002201120,1,L,836
000000000000000100000010000011022002201120,2,W,837
000000002000000100000010000011022002201120,1,L,838
000000002000000100000010100011022002201120,2,W,839
000000002000000100000010100011022202201120,1,L,840
000000002000000100000010110011022202201120,2,W,841
000000002000000100000010112011022202201120,1,L,842
010000002000000100000010112011022202201120,2,W,843
010000002000000100000210112011022202201120,1,L,844
010000002000000100010210112011022202201120,2,W,845
010000002000000100210210112011022202201120,1,L,846
010000002000001100210210112011022202201120,2,W,847
010000002002001100210210112011022202201120,1,L,848
010010002002001100210210112011022202201120,2,W,849
010010002002001102210210112011022202201120,1,L,850
010010002012001102210210112011022202201120,2,W,851
010210002012001102210210112011022202201120,1,L,852
010210002012101102210210112011022202201120,2,W,853
010212002012101102210210112011022202201120,1,L,854
010212002012101102210210112011022202211120,2,W,855
010212002012101102210210112011022202211122,1,L,856
010212012012101102210210112011022202211122,2,W,857
000000000000000000000000000000000000000000,1,D,858
000000000000000000000000000000000000001000,2,D,859
000000000000000000000000000000000000201000,1,D,860
000000000000000000000000000000000000201100,2,D,861
000000000000000000000000000000000000201120,1,D,862
000000000000000000000000000000000000211120,2,D,863
000000000000000000000000000000200000211120,1,D,864
000000000000000000000001000000200000211120,2,D,865
000000000000000000000001000000220000211120,1,D,866
000000000000000000000001000000221000211120,2,D,867
000000000000000000000001200000221000211120,1,D,868
000000000000000000000001200001221000211120,2,D,869
000000000000000002000001200001221000211120,1,D,870
000000000010000002000001200001221000211120,2,D,871
000000000010000002000001220001221000211120,1,D,872
000000000010000002100001220001221000211120,2,D,873
000000000010000022100001220001221000211120,1,D,874
000000000110000022100001220001221000211120,2,D,875
000000000110000022100001220001221000211122,1,D,876
000000000110000022100011220001221000211122,2,D,877
000000000110000022100011220001221200211122,1,D,878
000000000110000022100011220001221201211122,2,D,879
002000000110000022100011220001221201211122,1,D,880
002000000110000022100011220011221201211122,2,D,881
002000000110000022100211220011221201211122,1,D,882
002000000110001022100211220011221201211122,2,D,883
002000020110001022100211220011221201211122,1,D,884
102000020110001022100211220011221201211122,2,D,885
102000020110001222100211220011221201211122,1,D,886
102000021110001222100211220011221201211122,2,D,887
102000021112001222100211220011221201211122,1,D,888
102010021112001222100211220011221201211122,2,D,889
122010021112001222100211220011221201211122,1,D,890
122110021112001222100211220011221201211122,2,D,891
122110021112001222100211220011221221211122,1,D,892
122110021112001222100211220111221221211122,2,D,893
122110021112001222100211222111221221211122,1,D,894
122110021112001222110211222111221221211122,2,D,895
122110021112001222112211222111221221211122,1,D,896
122110021112101222112211222111221221211122,2,D,897
122112021112101222112211222111221221211122,1,D,898
122112021112111222112211222111221221211122,2,D,899
000000000000000000000000000000000000000000,1,L,900
000000000000000000000000000000000000000010,2,W,901
000000000000000000000000000000000000002010,1,L,902
000000000000000000000000000000000001002010,2,W,903
000000000000000000000000000000000001022010,1,L,904
000000000000000000000000000000000001122010,2,W,905
000000000000000000000000000000200001122010,1,L,906
000000000000000000000000000000210001122010,2,W,907
000000000000000000000002000000210001122010,1,L,908
000000000000000010000002000000210001122010,2,W,909
000000000000000010000002200000210001122010,1,L,910
000000000000000010000002200010210001122010,2,W,911
000000000000000012000002200010210001122010,1,L,912
000000000010000012000002200010210001122010,2,W,913
000000000010000012000202200010210001122010,1,L,914
000000000010001012000202200010210001122010,2,W,915
000000000210001012000202200010210001122010,1,L,916
000100000210001012000202200010210001122010,2,W,917
000100000210001012000202200010210001122210,1,L,918
000100000210001012000202200010210101122210,2,W,919
000100000210001012000202202010210101122210,1,L,920
000100000210001012000202202010211101122210,2,W,921
000100000210001012000202222010211101122210,1,L,922
000100010210001012000202222010211101122210,2,W,923
200100010210001012000202222010211101122210,1,L,924
200100010210001012010202222010211101122210,2,W,925
200100010210001012010202222012211101122210,1,L,926
200100010210001012010212222012211101122210,2,W,927
200100010210001212010212222012211101122210,1,L,928
200100010210001212110212222012211101122210,2,W,929
000000000000000000000000000000000000000000,1,W,930
000000000000000000000000000000000000010000,2,L,931
000000000000000000000000000000200000010000,1,W,932
000000000000000000000000000000200000011000,2,L,933
000000000000000000000000000000200000011200,1,W,934
000000000000000000000000000000210000011200,2,L,935
000000000000000000000000000000210002011200,1,W,936
000000000000000000000000100000210002011200,2,L,937
000000000000000000000000100020210002011200,1,W,938
000000000000000000000000000000000000000000,1,L,939
000000000000000000000000000000000000001000,2,W,940
000000000000000000000000000000000000001020,1,L,941
000000000000000000000000000000000000101020,2,W,942
000000000000000000000000000000000000121020,1,L,943
000000000000000000000000000001000000121020,2,W,944
000000000000000000000020000001000000121020,1,L,945
000000000000000100000020000001000000121020,2,W,946
000000000000000100000020000001000002121020,1,L,947
000000000000000100000020000001100002121020,2,W,948
000000000000000100000020000001120002121020,1,L,949
000000000000000100000020100001120002121020,2,W,950
000000000000000100000020100021120002121020,1,L,951
000000000000000100000020100021120002121120,2,W,952
000000000000000102000020100021120002121120,1,L,953
000000000000000102000020100021121002121120,2,W,954
000000000020000102000020100021121002121120,1,L,955
000000001020000102000020100021121002121120,2,W,956
000200001020000102000020100021121002121120,1,L,957
000200001020000102000020100021121002121121,2,W,958
000200001020000102000220100021121002121121,1,L,959
000200001020000102000220100021121012121121,2,W,960
000200001020000102000222100021121012121121,1,L,961
000200001020000112000222100021121012121121,2,W,962
